evid,auth,etype,magnitude,lat,lon,datetime,depth,place,timestamp
60562951,UW,eq,3.1,44.795,-116.132,1375407147.7199993,7.446,"131.5 km NNE from Boise, ID",2013-08-02T01:32:27.719Z
60556527,UW,eq,3.65,42.9381667,-126.9708333,1374340855.25,4.182,"229.2 km W from Coos Bay, OR",2013-07-20T17:20:55.250Z
60554191,UW,eq,3.15,49.3973333,-127.101,1373929862.6399999,4.855,"90.4 km WNW from Tofino, BC",2013-07-15T23:11:02.640Z
60549806,UW,eq,3.28,40.2905,-121.0873333,1373178694.4699974,-1.495,"39.6 km SE from Mt Lassen, CA",2013-07-07T06:31:34.469Z
60549571,UW,eq,3.08,40.9405,-124.51,1373089958.6599998,35.999,"34.6 km NW from Eureka, CA",2013-07-06T05:52:38.660Z
60546146,UW,eq,4.21,47.8241667,-120.6891667,1372301135.9799995,7.51,"39.4 km NW from Entiat, WA",2013-06-27T02:45:35.980Z
60538416,UW,eq,3.74,41.3356667,-123.3965,1370902618.7399979,34.029,"77.7 km WSW from Yreka, CA",2013-06-10T22:16:58.739Z
60537121,UW,eq,3.75,40.2125,-121.1635,1370577396.079998,-1.525,"39.6 km SE from Mt Lassen, CA",2013-06-07T03:56:36.079Z
60534736,UW,eq,3.59,40.1221667,-121.0561667,1369948114.1599998,-1.515,"53.2 km SSE from Mt Lassen, CA",2013-05-30T21:08:34.160Z
60533466,UW,eq,3.33,40.1138333,-121.0983333,1369555404.8799992,2.155,"51.4 km SSE from Mt Lassen, CA",2013-05-26T08:03:24.879Z
60533311,UW,eq,3.5,40.1471667,-121.069,1369520859.7700005,-1.515,"50.4 km SE from Mt Lassen, CA",2013-05-25T22:27:39.770Z
60533246,UW,eq,3.5,40.1706667,-121.0983333,1369507383.58,-1.525,"46.8 km SE from Mt Lassen, CA",2013-05-25T18:43:03.580Z
60533026,UW,eq,4.2,44.1178333,-129.5693333,1369461092,4.768,"439.2 km WNW from Coos Bay, OR",2013-05-25T05:51:32.000Z
60533547,UW,eq,3.15,40.1901667,-121.1008333,1369421312.4899979,-1.505,"45.2 km SE from Mt Lassen, CA",2013-05-24T18:48:32.489Z
60533472,UW,eq,3.78,40.1665,-121.0873333,1369409181.5499992,-1.485,"47.8 km SE from Mt Lassen, CA",2013-05-24T15:26:21.549Z
60533417,UW,eq,3.61,40.1768333,-121.0923333,1369395616.6900005,-1.515,"46.7 km SE from Mt Lassen, CA",2013-05-24T11:40:16.690Z
60533407,UW,eq,3.26,40.2366667,-121.1208333,1369389140.8099995,-1.515,"40.6 km SE from Mt Lassen, CA",2013-05-24T09:52:20.809Z
60533402,UW,eq,3.77,40.1765,-121.1115,1369388573.2799988,-1.525,"45.6 km SE from Mt Lassen, CA",2013-05-24T09:42:53.279Z
60533387,UW,eq,4.83,40.2086667,-121.1808333,1369382541.1000004,-1.515,"38.9 km SSE from Mt Lassen, CA",2013-05-24T08:02:21.100Z
60533382,UW,eq,3.74,40.165,-121.1341667,1369381568.9799995,-1.495,"45.1 km SSE from Mt Lassen, CA",2013-05-24T07:46:08.980Z
60533297,UW,eq,3.12,40.1958333,-121.1225,1369373083.1100006,-1.465,"43.4 km SE from Mt Lassen, CA",2013-05-24T05:24:43.110Z
60533282,UW,eq,3.07,40.211,-121.1985,1369371491.12,-1.505,"37.7 km SSE from Mt Lassen, CA",2013-05-24T04:58:11.120Z
60533192,UW,eq,3.14,40.3326667,-121.2265,1369368504.42,-1.301,"27 km SE from Mt Lassen, CA",2013-05-24T04:08:24.420Z
60533182,UW,eq,5.7,40.1338333,-121.0946667,1369367228.08,-1.505,"50 km SSE from Mt Lassen, CA",2013-05-24T03:47:08.080Z
60531417,UW,eq,3.81,40.428,-124.5226667,1368892443.8899999,38.873,"50 km SW from Eureka, CA",2013-05-18T15:54:03.890Z
60531382,UW,eq,3.96,40.4258333,-124.3991667,1368884769.5500002,35.453,"44.5 km SW from Eureka, CA",2013-05-18T13:46:09.550Z
60528387,UW,eq,3.23,40.3635,-124.6088333,1368252659.5999985,38.003,"60.2 km SW from Eureka, CA",2013-05-11T06:10:59.599Z
60526656,UW,eq,3.07,48.3163333,-124.8166667,1367986977.4099998,16.432,"52.1 km NNW from Forks, WA",2013-05-08T04:22:57.410Z
60525706,UW,eq,3.38,43.0083333,-126.7996667,1367846290.2600002,4.182,"213.8 km W from Coos Bay, OR",2013-05-06T13:18:10.260Z
60523787,UW,eq,3.38,40.1505,-124.863,1367442198.1000004,3.432,"92.2 km SW from Eureka, CA",2013-05-01T21:03:18.100Z
60516527,UW,eq,3.48,47.9985,-122.9553333,1365607949.3899994,53.419,"19.6 km WSW from Port Townsend, WA",2013-04-10T15:32:29.389Z
60515422,UW,eq,3.46,47.3408333,-122.7665,1365325027.77,26.164,"27.1 km SSW from Bremerton, WA",2013-04-07T08:57:07.770Z
60513312,UW,eq,4.5,40.3778333,-126.2311667,1364679803.1099987,5.382,"181.3 km W from Eureka, CA",2013-03-30T21:43:23.109Z
60512896,UW,eq,3.4,40.5545,-124.5098333,1364308632.62,34.703,"39.1 km WSW from Eureka, CA",2013-03-26T14:37:12.620Z
60512431,UW,eq,4.3,40.6816667,-124.9106667,1364145941.829998,37.872,"64.6 km W from Eureka, CA",2013-03-24T17:25:41.829Z
60512366,UW,eq,3.13,42.612,-122.4101667,1364125144.5899997,14.394,"19 km NNW from Mt McLoughlin, OR",2013-03-24T11:39:04.590Z
60512021,UW,eq,3.23,47.7588333,-123.193,1363980733.2299995,40.802,"43.8 km SSE from Port Angeles, WA",2013-03-22T19:32:13.230Z
60511796,UW,eq,3.18,50.0803333,-127.6703333,1363800150.2600002,20.94,"71.2 km SSW from Port Hardy, BC",2013-03-20T17:22:30.260Z
60508856,UW,eq,3.03,43.2111667,-127.4188333,1362644420.6000004,4.182,"260.6 km W from Coos Bay, OR",2013-03-07T08:20:20.600Z
60508401,UW,eq,4.2,40.365,-124.7131667,1362332811.3400002,37.272,"66 km WSW from Eureka, CA",2013-03-03T17:46:51.340Z
60508201,UW,eq,3,40.687,-123.5051667,1362179472.0699997,24.024,"56.1 km ESE from Eureka, CA",2013-03-01T23:11:12.070Z
60507871,UW,eq,5.1,43.103,-126.8496667,1362003944.3400002,4.182,"216 km W from Coos Bay, OR",2013-02-27T22:25:44.340Z
60507181,UW,eq,4.3,40.3436667,-127.0391667,1361362925.2599998,4.062,"248.9 km W from Eureka, CA",2013-02-20T12:22:05.260Z
60503391,UW,eq,3.53,45.9195,-122.4086667,1359594197.2700005,6.447,"35.2 km SW from Mt St Helens, WA",2013-01-31T01:03:17.270Z
60497602,UW,eq,3.16,39.7533333,-123.6761667,1359205839.579998,37.562,"121.3 km S from Eureka, CA",2013-01-26T13:10:39.579Z
60497387,UW,eq,3.37,48.428,-122.5546667,1359105116.2599983,23.415,"16.1 km WNW from Mount Vernon, WA",2013-01-25T09:11:56.259Z
60497347,UW,eq,3.18,44.4543333,-124.6536667,1359085387.7399998,35.712,"51.9 km WSW from Newport, OR",2013-01-25T03:43:07.740Z
60494052,UW,eq,3.81,50.7013333,-130.1825,1358473330.96,4.967,"195.4 km WNW from Port Hardy, BC",2013-01-18T01:42:10.960Z
60491617,UW,eq,4,40.4001667,-125.3101667,1358072897.8999996,38.572,"106.4 km WSW from Eureka, CA",2013-01-13T10:28:17.900Z
60489847,UW,eq,4.4,48.939,-128.9815,1357529606.1499996,9.967,"225.9 km SW from Port Hardy, BC",2013-01-07T03:33:26.150Z
60487067,UW,eq,3.9,47.722,-128.749,1356919647.8499985,9.98,"262.9 km WSW from Tofino, BC",2012-12-31T02:07:27.849Z
60485982,UW,eq,4.019,48.6526667,-123.2506667,1356590206.709999,54.491,"26.2 km NNE from Victoria, BC",2012-12-27T06:36:46.709Z
60484677,UW,eq,3.59,48.7258333,-126.2131667,1356097813.29,4.446,"51.9 km SW from Tofino, BC",2012-12-21T13:50:13.290Z
60484012,UW,eq,3.8,40.3413333,-124.351,1355918543.6800003,33.619,"51.6 km SSW from Eureka, CA",2012-12-19T12:02:23.680Z
60492996,UW,eq,3.7,40.3328333,-124.5231667,1355327389.5999985,35.013,"58.7 km SW from Eureka, CA",2012-12-12T15:49:49.599Z
60490306,UW,eq,3.35,42.1261667,-124.349,1354311015.1899996,2.005,"42.9 km from Crescent City, CA",2012-11-30T21:30:15.190Z
60476177,UW,eq,3.06,45.6458333,-122.7531667,1353334509.4699993,19.797,"16.1 km NNW from Portland, OR",2012-11-19T14:15:09.469Z
60475887,UW,eq,3.7,40.8305,-125.1501667,1353221585.83,18.292,"84 km WNW from Eureka, CA",2012-11-18T06:53:05.830Z
60475287,UW,eq,3.2,40.391,-125.025,1353080262.040001,-0.928,"85.4 km WSW from Eureka, CA",2012-11-16T15:37:42.040Z
60472672,UW,eq,3.65,49.3371667,-128.5613333,1352408861.7599983,4.811,"172.3 km SW from Port Hardy, BC",2012-11-08T21:07:41.759Z
60483176,UW,eq,3,41.003,-123.7125,1351697393.8799973,-1.265,"44.8 km ENE from Eureka, CA",2012-10-31T15:29:53.879Z
60483151,UW,eq,4.2,41.9245,-126.5498333,1351688425.0199986,3.854,"196 km WNW from Crescent City, CA",2012-10-31T13:00:25.019Z
60482496,UW,eq,4.14,48.924,-128.2241667,1351535434.209999,4.811,"205.9 km SSW from Port Hardy, BC",2012-10-29T18:30:34.209Z
60479316,UW,eq,3.17,40.9293333,-123.9163333,1350852008.5,27.515,"26.1 km ENE from Eureka, CA",2012-10-21T20:40:08.500Z
60464892,UW,eq,3.08,42.2533333,-124.7895,1350368565.8199997,23.004,"73.7 km NNW from Crescent City, CA",2012-10-16T06:22:45.820Z
60464257,UW,eq,3.2,40.8233333,-124.9605,1350233590.7299995,29.662,"68 km WNW from Eureka, CA",2012-10-14T16:53:10.730Z
60473106,UW,eq,3.3,40.5861667,-117.5033333,1349478450.8099995,3.656,"267.8 km SE from Adel, OR",2012-10-05T23:07:30.809Z
60472076,UW,eq,3.8,39.724,-119.436,1349293871.54,-1.495,"193.9 km SE from Mt Lassen, CA",2012-10-03T19:51:11.540Z
60471786,UW,eq,4.3,44.475,-128.814,1349230393,9.768,"389.3 km WNW from Coos Bay, OR",2012-10-03T02:13:13.000Z
60471101,UW,eq,3.49,49.5268333,-127.115,1349133086.8499985,4.855,"132.3 km S from Port Hardy, BC",2012-10-01T23:11:26.849Z
60470196,UW,eq,4.2,44.157,-127.75,1348899427,9.768,"297.9 km WNW from Coos Bay, OR",2012-09-29T06:17:07.000Z
60456117,UW,eq,4.4,42.9898333,-126.7658333,1348645361.1499977,4.869,"211.6 km W from Coos Bay, OR",2012-09-26T07:42:41.149Z
60454832,UW,eq,3.22,40.4656667,-124.4508333,1348282524.0100002,42.786,"43 km SW from Eureka, CA",2012-09-22T02:55:24.010Z
60453347,UW,eq,3.04,43.0565,-126.8061667,1347998231.0100002,4.954,"213.4 km W from Coos Bay, OR",2012-09-18T19:57:11.010Z
60452752,UW,eq,3.3,42.4366667,-126.5863333,1347850242.0299988,9.819,"211.3 km WNW from Crescent City, CA",2012-09-17T02:50:42.029Z
60451962,UW,eq,4.7,43.8503333,-127.1596667,1347654283.829998,4.852,"243.7 km WNW from Coos Bay, OR",2012-09-14T20:24:43.829Z
60451907,UW,eq,3.3,40.4131667,-124.2388333,1347646917.6599998,36.353,"41.5 km SSW from Eureka, CA",2012-09-14T18:21:57.660Z
60451902,UW,eq,4,40.3891667,-124.2713333,1347646789.1399994,37.073,"44.7 km SSW from Eureka, CA",2012-09-14T18:19:49.139Z
60451707,UW,eq,3.1,40.4273333,-124.237,1347623839.67,38.413,"40 km SSW from Eureka, CA",2012-09-14T11:57:19.670Z
60451702,UW,eq,4.4,40.4341667,-124.2613333,1347623596.3099995,38.243,"39.6 km SSW from Eureka, CA",2012-09-14T11:53:16.309Z
60451342,UW,eq,3.12,47.3425,-120.019,1347557625.4500008,9.292,"24.1 km ESE from Wenatchee, WA",2012-09-13T17:33:45.450Z
60449207,UW,eq,3.47,45.1205,-122.6896667,1347080265.1800003,23.81,"15.8 km S from Canby, OR",2012-09-08T04:57:45.180Z
60459296,UW,eq,3.2,40.769,-118.6726667,1346339086.3499985,-1.304,"188 km SSE from Adel, OR",2012-08-30T15:04:46.349Z
60459091,UW,eq,3.32,48.4988333,-123.6161667,1346278833.3999977,23.31,"21.5 km WNW from Victoria, BC",2012-08-29T22:20:33.399Z
60456796,UW,eq,4.1,47.8073333,-128.4645,1345711028.92,4.987,"240.3 km WSW from Tofino, BC",2012-08-23T08:37:08.920Z
60441802,UW,eq,4.5,47.8138333,-128.5,1345370648.5900002,4.811,"241.9 km WSW from Tofino, BC",2012-08-19T10:04:08.590Z
60441772,UW,eq,3.1,48.0083333,-128.7515,1345367650.5699997,4.811,"314.7 km SSW from Port Hardy, BC",2012-08-19T09:14:10.570Z
60441752,UW,eq,3,47.6308333,-128.2961667,1345365204.3500004,4.987,"244.1 km WSW from Tofino, BC",2012-08-19T08:33:24.350Z
60441742,UW,eq,5.5,47.7655,-128.6,1345363661.2199974,4.811,"251.1 km WSW from Tofino, BC",2012-08-19T08:07:41.219Z
60440012,UW,eq,3.6,40.1226667,-119.4878333,1344982666.1499977,-1.525,"174.9 km ESE from Mt Lassen, CA",2012-08-14T22:17:46.149Z
60451551,UW,eq,4.3,40.8018333,-125.106,1344525866.7999992,35.275,"80.1 km WNW from Eureka, CA",2012-08-09T15:24:26.799Z
60451416,UW,eq,3,44.1733333,-130.3646667,1344485927.3499985,4.768,"503.1 km WNW from Coos Bay, OR",2012-08-09T04:18:47.349Z
60451101,UW,eq,3,44.0956667,-130.2341667,1344447915.5199995,4.768,"491.5 km WNW from Coos Bay, OR",2012-08-08T17:45:15.520Z
60433662,UW,eq,3.14,42.2185,-124.691,1343778791.2299995,18.878,"65.5 km NNW from Crescent City, CA",2012-07-31T23:53:11.230Z
60431867,UW,eq,3.7,40.6771667,-116.1998333,1343449490.579998,3.662,"326.1 km S from Boise, ID",2012-07-28T04:24:50.579Z
60445131,UW,eq,4.3,44.233,-128.961,1343255062.4399986,10.252,"393.8 km WNW from Coos Bay, OR",2012-07-25T22:24:22.439Z
60443761,UW,eq,4.9,40.3113333,-125.4813333,1342850659.8199997,19.262,"123.8 km WSW from Eureka, CA",2012-07-21T06:04:19.820Z
60443701,UW,eq,5,40.4443333,-125.4251667,1342835522.19,40.082,"113.7 km W from Eureka, CA",2012-07-21T01:52:02.190Z
60425097,UW,eq,3.7,40.7741661,-123.7103348,1342089547.18,35.621,"37.7 km ESE from Eureka, CA",2012-07-12T10:39:07.180Z
60423592,UW,eq,4.3,39.47,-123.8,1341749160.74,7.662,"148.8 km S from Eureka, CA",2012-07-08T12:06:00.740Z
60422827,UW,eq,4.4,43.696,-127.415,1341597034.25,9.182,"261.2 km WNW from Coos Bay, OR",2012-07-06T17:50:34.250Z
60420687,UW,eq,3.08,39.6516667,-123.489,1341137150.9099998,23.756,"137.8 km SSE from Eureka, CA",2012-07-01T10:05:50.910Z
60420127,UW,eq,3.6,40.8196667,-125.0223333,1341021236.6100006,40.625,"73.1 km WNW from Eureka, CA",2012-06-30T01:53:56.610Z
60433736,UW,eq,4.9,49.426,-129.185,1340770958.9899979,12.811,"190 km SW from Port Hardy, BC",2012-06-27T04:22:38.989Z
60430776,UW,eq,3,43.431,-127.329,1340114382.2399979,12.891,"252.4 km WNW from Coos Bay, OR",2012-06-19T13:59:42.239Z
60430781,UW,eq,3,43.2818333,-127.3368333,1340114381.8400002,4.869,"253.4 km W from Coos Bay, OR",2012-06-19T13:59:41.840Z
60430766,UW,eq,5.1,43.431,-127.329,1340113261.71,12.182,"252.4 km WNW from Coos Bay, OR",2012-06-19T13:41:01.710Z
60429846,UW,eq,3.79,49.7705,-127.358,1339829847.3499985,3.36,"103.5 km S from Port Hardy, BC",2012-06-16T06:57:27.349Z
60428481,UW,eq,3.09,40.8871667,-123.4811667,1339593903.4199998,27.891,"58.2 km E from Eureka, CA",2012-06-13T13:25:03.420Z
60428331,UW,eq,3.22,49.0436667,-128.1426667,1339543488.8999977,4.811,"191.5 km SSW from Port Hardy, BC",2012-06-12T23:24:48.899Z
60426836,UW,eq,3.09,41.0321667,-124.8111667,1339311349.789997,39.899,"61.7 km NW from Eureka, CA",2012-06-10T06:55:49.789Z
60426651,UW,eq,3,42.3273333,-127.5383333,1339239773.8899994,4.869,"283.5 km WNW from Crescent City, CA",2012-06-09T11:02:53.889Z
60408442,UW,eq,3.57,48.8056667,-129.2016667,1338523941.8500004,4.967,"246.8 km SW from Port Hardy, BC",2012-06-01T04:12:21.850Z
60408422,UW,eq,3.65,48.8576667,-129.2481667,1338515389.7299995,4.967,"243.7 km SW from Port Hardy, BC",2012-06-01T01:49:49.730Z
60016808,UW,eq,4.43,50.4865,-130.0483333,1336128937.4500008,4.967,"187.8 km W from Port Hardy, BC",2012-05-04T10:55:37.450Z
60397187,UW,eq,3.41,40.5105,-124.8961667,1335515919.8799973,40.259,"69.4 km WSW from Eureka, CA",2012-04-27T08:38:39.879Z
60410096,UW,eq,3.46,41.0008333,-124.4253333,1334694694.6100006,38.459,"33.2 km NNW from Eureka, CA",2012-04-17T20:31:34.610Z
60409901,UW,eq,3.2,42.9753333,-126.7586667,1334643279.7999992,4.182,"211.4 km W from Coos Bay, OR",2012-04-17T06:14:39.799Z
60016503,UW,eq,5,43.5228333,-127.4205,1334453002.58,4.182,"260 km WNW from Coos Bay, OR",2012-04-15T01:23:22.580Z
60408516,UW,eq,5.9,43.593,-127.557,1334184107,9.382,"271.5 km WNW from Coos Bay, OR",2012-04-11T22:41:47.000Z
60405231,UW,eq,3.27,43.198,-127.2268333,1332785388.3400002,4.182,"245.2 km W from Coos Bay, OR",2012-03-26T18:09:48.340Z
60404846,UW,eq,3.4,48.35,-122.281,1332623777.9799995,7.749,"8.9 km SSE from Mount Vernon, WA",2012-03-24T21:16:17.980Z
60403916,UW,eq,3.7,44.3833333,-124.4563333,1332235717.3499985,32.93,"42.8 km WSW from Newport, OR",2012-03-20T09:28:37.349Z
60403911,UW,eq,3.14,44.3613333,-124.4386667,1332233027.3499985,29.19,"43.4 km WSW from Newport, OR",2012-03-20T08:43:47.349Z
60403671,UW,eq,3.46,46.7603333,-123.4713333,1332096525.9199982,43.795,"27 km S from Satsop, WA",2012-03-18T18:48:45.919Z
60386742,UW,eq,3.15,44.3558333,-124.4455,1331552241.9499989,25.76,"44.2 km WSW from Newport, OR",2012-03-12T11:37:21.949Z
60014403,UW,eq,4,42.7205,-129.684,1331017990.5599995,4.852,"451.3 km W from Coos Bay, OR",2012-03-06T07:13:10.559Z
60383722,UW,eq,3.63,49.3364,-127.268,1330574002.7199993,9.811,"100.5 km WNW from Tofino, BC",2012-03-01T03:53:22.719Z
60383492,UW,eq,3.33,41.1563333,-123.801,1330491632.619999,35.376,"51.2 km NE from Eureka, CA",2012-02-29T05:00:32.619Z
60382352,UW,eq,3.74,40.266,-124.4226667,1330147033.8899994,34.353,"61.6 km SSW from Eureka, CA",2012-02-25T05:17:13.889Z
60381132,UW,eq,3.5,49.646166666666666,-126.745,1329840684.33,5.37,"81.6 km NW from Tofino, BC",2012-02-21T16:11:24.330Z
60396036,UW,eq,4.64,49.0476667,-127.2755,1329374260.8999977,4.513,"99.9 km W from Tofino, BC",2012-02-16T06:37:40.899Z
60379482,UW,eq,4.73,48.9411667,-128.0703333,1329374253.2700005,4.987,"201.2 km SSW from Port Hardy, BC",2012-02-16T06:37:33.270Z
60378982,UW,eq,5.36,43.3525,-127.3475,1329276685.7799988,4.182,"253.9 km WNW from Coos Bay, OR",2012-02-15T03:31:25.779Z
60378937,UW,eq,3.37,48.8113333,-129.2258333,1329260081.619999,4.967,"247.2 km SW from Port Hardy, BC",2012-02-14T22:54:41.619Z
60395241,UW,eq,5.36,41.16,-123.828,1329167222.1399999,34.456,"50.3 km NE from Eureka, CA",2012-02-13T21:07:02.140Z
60378612,UW,eq,5.31,41.1593333,-123.8298333,1329167222.11,35.086,"50.1 km NE from Eureka, CA",2012-02-13T21:07:02.110Z
60394076,UW,eq,3.09,42.98766666666667,-126.808,1328588167.2599998,9.2,"215 km W from Coos Bay, OR",2012-02-07T04:16:07.260Z
60393666,UW,eq,5.32,48.5595,-128.3383333,1328385929.6599998,4.811,"247.2 km SSW from Port Hardy, BC",2012-02-04T20:05:29.660Z
60393661,UW,eq,3.43,43.055,-126.845,1328384070.539999,-0.408,"216.5 km W from Coos Bay, OR",2012-02-04T19:34:30.539Z
60389576,UW,eq,3.34,46.3401667,-122.2361667,1327488690.8499985,7.621,"16.1 km from Mt St Helens, WA",2012-01-25T10:51:30.849Z
60370387,UW,eq,3.02,49.2658333,-119.548,1326870560.4799995,-0.1,"26.2 km S from Penticton, BC",2012-01-18T07:09:20.480Z
10832818,UW,eq,3.02,42.426833333333335,-126.86016666666667,1324280619.290001,8.99,"232.3 km WNW from Crescent City, CA",2011-12-19T07:43:39.290Z
10831488,UW,eq,4.72,48.4693333,-119.6075,1321621740.98,11.168,"11.6 km N from Okanogan, WA",2011-11-18T13:09:00.980Z
10830603,UW,eq,3.23,46.4083333,-119.2623333,1318659089.18,1.265,"4.5 km NNE from Hanford-400, WA",2011-10-15T06:11:29.180Z
10830238,UW,eq,3.41,46.7558333,-121.9188333,1318631116.47,9.912,"16.3 km WSW from Mt Rainier, WA",2011-10-14T22:25:16.470Z
10830228,UW,eq,3.1,47.42816666666667,-122.05183333333333,1316722926.62,30.12,"2.2 km from Maple Valley, WA",2011-09-22T20:22:06.620Z
10824603,UW,eq,3.02,48.18,-123.1683333,1315275646.7700005,42.764,"21.7 km E from Port Angeles, WA",2011-09-06T02:20:46.770Z
10823553,UW,eq,3.21,46.4108333,-119.26,1315109619.54,1.605,"4.8 km NNE from Hanford-400, WA",2011-09-04T04:13:39.540Z
10823668,UW,eq,3.01,48.249,-121.8633333,1313736899.37,7.857,"19.9 km NE from Granite Falls, WA",2011-08-19T06:54:59.370Z
10826768,UW,eq,3.86,47.7078333,-123.1781667,1311509968.8499985,40.554,"49.4 km SSE from Port Angeles, WA",2011-07-24T12:19:28.849Z
10826403,UW,eq,3.22,47.6423333,-121.7263333,1311408220.4899979,17.836,"16.8 km NNE from North Bend, WA",2011-07-23T08:03:40.489Z
10823563,UW,eq,3.09,48.2481667,-121.6451667,1310788440.98,7.258,"3.3 km W from Darrington, WA",2011-07-16T03:54:00.980Z
10818038,UW,eq,3.11,47.7535,-122.3615,1308102778.13,31.735,"14.1 km NW from Kirkland, WA",2011-06-15T01:52:58.130Z
10811698,UW,eq,3.37,46.7093333,-121.6618333,1302111900.57,5.267,"17.7 km SSE from Mt Rainier, WA",2011-04-06T17:45:00.570Z
10825833,UW,eq,3.29,42.43233333333333,-126.87,1301025543.49,9.87,"233.2 km WNW from Crescent City, CA",2011-03-25T03:59:03.490Z
10825403,UW,eq,3.12,42.49483333333333,-126.867,1300876439.75,9.87,"235.2 km WNW from Crescent City, CA",2011-03-23T10:33:59.750Z
10823798,UW,eq,3.18,42.4265,-126.8745,1300653703.869999,9.87,"233.4 km WNW from Crescent City, CA",2011-03-20T20:41:43.869Z
10816318,UW,eq,3.28,46.2803333,-122.2083333,1297708665.33,3.956,"9.2 km N from Mt St Helens, WA",2011-02-14T18:37:45.330Z
10816153,UW,eq,4.2,46.2816667,-122.2136667,1297708525.73,4.298,"9.4 km N from Mt St Helens, WA",2011-02-14T18:35:25.730Z
10813623,UW,eq,3.71,48.563,-123.115,1297182996.4099998,51.711,"8.7 km WNW from Friday Harbor, WA",2011-02-08T16:36:36.410Z
10818028,UW,eq,3.26,48.9583333,-120.6881667,1295421045.69,8.411,"43 km ENE from Diablo, WA",2011-01-19T07:10:45.690Z
10813143,UW,eq,3.27,47.8193333,-121.947,1294439740.41,19.172,"4.6 km SSE from Monroe, WA",2011-01-07T22:35:40.410Z
10818413,UW,eq,3.76,45.1315,-120.932,1293700666.24,15.995,"12.6 km SE from Maupin, OR",2010-12-30T09:17:46.240Z
10808483,UW,eq,3.37,48.2803333,-122.8355,1290470188.26,8.39,"19 km from Port Townsend, WA",2010-11-22T23:56:28.260Z
10807528,UW,eq,4.37,46.556,-122.432,1289922668.8,14.068,"12 km W from Morton, WA",2010-11-16T15:51:08.800Z
10806193,UW,eq,3.1,42.9616667,-126.772,1289361231.2,9.182,"212.8 km W from Coos Bay, OR",2010-11-10T03:53:51.200Z
10805878,UW,eq,3.12,42.1623333,-124.5853333,1283598269.81,23.172,"55.2 km NNW from Crescent City, CA",2010-09-04T11:04:29.810Z
10800353,UW,eq,4.77,43.756,-125.805,1280333525.6099997,9.95,"135.5 km WNW from Coos Bay, OR",2010-07-28T16:12:05.610Z
10794438,UW,eq,3.43,42.4743333,-124.1771667,1278195919.4799995,34.306,"79.8 km NNE from Crescent City, CA",2010-07-03T22:25:19.480Z
10803078,UW,eq,4.03,46.1088333,-120.743,1276784604.52,2.609,"56.9 km SSW from Yakima, WA",2010-06-17T14:23:24.520Z
10804513,UW,eq,3.14,47.6856667,-121.9685,1274790060.71,5.404,"6.4 km S from Duvall, WA",2010-05-25T12:21:00.710Z
10797023,UW,eq,3.7,47.0033333,-120.9583333,1269898031.99,1.279,"31.8 km WNW from Ellensburg, WA",2010-03-29T21:27:11.990Z
10791108,UW,eq,3,46.7383333,-124.0371667,1267004055.85,39.989,"31.4 km SW from Aberdeen, WA",2010-02-24T09:34:15.850Z
10789633,UW,eq,3.4,48.3298333,-123.1968333,1266660309.1999998,43.728,"15.4 km SE from Victoria, BC",2010-02-20T10:05:09.200Z
10787613,UW,eq,3,49.773,-120.1246667,1266032543.66,9.45,"49.5 km NW from Penticton, BC",2010-02-13T03:42:23.660Z
10782693,UW,eq,3.75,45.137,-120.9555,1262450205.91,14.468,"10.7 km SE from Maupin, OR",2010-01-02T16:36:45.910Z
10781408,UW,eq,3.29,42.0838333,-119.1611667,1254530750,11.29,"61.6 km ESE from Adel, OR",2009-10-03T00:45:50.000Z
10780373,UW,eq,3.1,40.4408333,-126.1206667,1254475039.13,9.062,"170.4 km W from Eureka, CA",2009-10-02T09:17:19.130Z
10778838,UW,eq,3.87,47.17966666666667,-123.22616666666667,1254366606.67,43.55,"27.6 km NE from Satsop, WA",2009-10-01T03:10:06.670Z
10776688,UW,eq,3.37,44.3146667,-117.6043333,1248512243.37,6.906,"54.6 km S from Baker, OR",2009-07-25T08:57:23.370Z
10766178,UW,eq,3.31,47.8401667,-122.6086667,1246574410.58,25.622,"12 km NNE from Poulsbo, WA",2009-07-02T22:40:10.580Z
10765273,UW,eq,4.019,48.1933333,-122.6415,1246450158,58.379,"12.2 km ENE from Port Townsend, WA",2009-07-01T12:09:18.000Z
10773958,UW,eq,3.01,47.5261667,-123.5556667,1245508336.12,35.469,"58.4 km N from Satsop, WA",2009-06-20T14:32:16.120Z
10779908,UW,eq,3.8,43.5786667,-128.8345,1243360802.05,8.777,"374.5 km WNW from Coos Bay, OR",2009-05-26T18:00:02.050Z
10776778,UW,eq,3.46,45.1335,-120.955,1240263712.38,15.328,"10.9 km SE from Maupin, OR",2009-04-20T21:41:52.380Z
10771008,UW,eq,3.03,47.8576667,-122.2878333,1239555543.87,26.448,"15.1 km SW from Everett, WA",2009-04-12T16:59:03.870Z
10770563,UW,eq,3.86,47.6005,-123.4841667,1238396770.25,43.641,"57.3 km SSW from Port Angeles, WA",2009-03-30T07:06:10.250Z
10758048,UW,eq,3.19,47.294,-123.8598333,1236631872.31,29.363,"35.5 km N from Aberdeen, WA",2009-03-09T20:51:12.310Z
10762533,UW,eq,4.04,42.5413333,-123.896,1235641967.539997,36.796,"48.1 km WNW from Grants Pass, OR",2009-02-26T09:52:47.539Z
